"id","code","name","parent_id:id","user_type:id","type","reconcile","child_consol_ids:id"
"2811","2811","istituti previdenziali ","28","account_type_view","other","TRUE",
"2820","2820","banca ... c/c ","28","account_type_view","other","TRUE",
"2821","2821","banca ... c/c ","28","account_type_view","other","TRUE",
"2822","2822","banca ... c/c ","28","account_type_view","other","TRUE",
"29","29","CONTI DEI SISTEMI SUPPLEMENTARI ","2","account_type_view","view","TRUE",
"2901","2901","beni di terzi ","29","account_type_view","other","TRUE",
"2902","2902","depositanti beni ","29","account_type_view","other","TRUE",
"2911","2911","merci da ricevere ","29","account_type_view","other","TRUE",
"2912","2912","fornitori c/impegni ","29","account_type_view","other","TRUE",
"2913","2913","impegni per beni in leasing ","29","account_type_view","other","TRUE",
"2914","2914","creditori c/leasing ","29","account_type_view","other","TRUE",
"2916","2916","clienti c/impegni ","29","account_type_view","other","TRUE",
"2917","2917","merci da consegnare ","29","account_type_view","other","TRUE",
"2921","2921","rischi per effetti scontati ","29","account_type_view","other","TRUE",
"2922","2922","banche c/effetti scontati ","29","account_type_view","other","TRUE",
"2926","2926","rischi per fideiussioni ","29","account_type_view","other","TRUE",
"2927","2927","creditori per fideiussioni ","29","account_type_view","other","TRUE",
"2931","2931","rischi per avalli ","29","account_type_view","other","TRUE",
"2932","2932","creditori per avalli ","29","account_type_view","other","TRUE",
"3","3","VALORE DELLA PRODUZIONE ",0,"account_type_view","view","TRUE",
"31","31","VENDITE E PRESTAZIONI ","3","account_type_view","view","TRUE",
"3101","3101","merci c/vendite ","31","account_type_income","other","TRUE",
"3103","3103","rimborsi spese di vendita ","31","account_type_income","other","TRUE",
"3110","3110","resi su vendite ","31","account_type_income","other","TRUE",
"3111","3111","ribassi e abbuoni passivi ","31","account_type_income","other","TRUE",
"3112","3112","premi su vendite ","31","account_type_income","other","TRUE",
"32","32","RICAVI E PROVENTI DIVERSI ","3","account_type_view","view","TRUE",
"3201","3201","fitti attivi ","32","account_type_income","other","TRUE",
"3202","3202","proventi vari ","32","account_type_income","other","TRUE",
"3210","3210","arrotondamenti attivi ","32","account_type_income","other","TRUE",
"3220","3220","plusvalenze ordinarie diverse ","32","account_type_income","other","TRUE",
"3230","3230","sopravvenienze attive ordinarie diverse ","32","account_type_income","other","TRUE",
"3240","3240","insussistenze attive ordinarie diverse ","32","account_type_income","other","TRUE",
"4","4","COSTI DELLA PRODUZIONE ",0,"account_type_view","view","TRUE",
"41","41","COSTO DEL VENDUTO ","4","account_type_view","view","TRUE",
"4101","4101","merci c/acquisti ","41","account_type_expense","other","TRUE",
"4102","4102","materie di consumo c/acquisti ","41","account_type_expense","other","TRUE",
"4105","4105","merci c/apporti ","41","account_type_expense","other","TRUE",
"4110","4110","resi su acquisti ","41","account_type_expense","other","TRUE",
"4111","4111","ribassi e abbuoni attivi ","41","account_type_expense","other","TRUE",
"4112","4112","premi su acquisti ","41","account_type_expense","other","TRUE",
"4121","4121","merci c/esistenze iniziali ","41","account_type_expense","other","TRUE",
"4122","4122","materie di consumo c/esistenze iniziali ","41","account_type_expense","other","TRUE",
"4131","4131","merci c/rimanenze finali ","41","account_type_expense","other","TRUE",
"4132","4132","materie di consumo c/rimanenze finali ","41","account_type_expense","other","TRUE",
"42","42","COSTI PER SERVIZI ","4","account_type_view","view","TRUE",
"4201","4201","costi di trasporto ","42","account_type_expense","other","TRUE",
"4202","4202","costi per energia ","42","account_type_expense","other","TRUE",
"4203","4203","costi di pubblicità ","42","account_type_expense","other","TRUE",
"4204","4204","costi di consulenze ","42","account_type_expense","other","TRUE",
"4205","4205","costi postali ","42","account_type_expense","other","TRUE",
"4206","4206","costi telefonici ","42","account_type_expense","other","TRUE",
"4207","4207","costi di assicurazione ","42","account_type_expense","other","TRUE",
"4208","4208","costi di vigilanza ","42","account_type_expense","other","TRUE",
"4209","4209","costi per i locali ","42","account_type_expense","other","TRUE",
"4210","4210","costi di esercizio automezzi ","42","account_type_expense","other","TRUE",
"4211","4211","costi di manutenzione e riparazione ","42","account_type_expense","other","TRUE",
"4212","4212","provvigioni passive ","42","account_type_expense","other","TRUE",
"4213","4213","spese di incasso ","42","account_type_expense","other","TRUE",
"43","43","COSTI PER GODIMENTO BENI DI TERZI ","4","account_type_view","view","TRUE",
"4301","4301","fitti passivi ","43","account_type_expense","other","TRUE",
"4302","4302","canoni di leasing ","43","account_type_expense","other","TRUE",
"44","44","COSTI PER IL PERSONALE ","4","account_type_view","view","TRUE",
"4401","4401","salari e stipendi ","44","account_type_expense","other","TRUE",
"4402","4402","oneri sociali ","44","account_type_expense","other","TRUE",
"4403","4403","TFRL ","44","account_type_expense","other","TRUE",
"4404","4404","altri costi per il personale ","44","account_type_expense","other","TRUE",
"45","45","AMMORTAMENTI IMMOBILIZZAZIONI IMMATERIALI ","4","account_type_view","view","TRUE",
"4501","4501","ammortamento costi di impianto ","45","account_type_view","other","TRUE",
"4506","4506","ammortamento software ","45","account_type_view","other","TRUE",
"4508","4508","ammortamento avviamento ","45","account_type_view","other","TRUE",
"46","46","AMMORTAMENTI IMMOBILIZZAZIONI MATERIALI ","4","account_type_view","view","TRUE",
"4601","4601","ammortamento fabbricati ","46","account_type_view","other","TRUE",
"4602","4602","ammortamento impianti e macchinari ","46","account_type_view","other","TRUE",
"4604","4604","ammortamento attrezzature commerciali ","46","account_type_view","other","TRUE",
"4605","4605","ammortamento macchine d'ufficio ","46","account_type_view","other","TRUE",
"4606","4606","ammortamento arredamento ","46","account_type_view","other","TRUE",
"4607","4607","ammortamento automezzi ","46","account_type_view","other","TRUE",
"4608","4608","ammortamento imballaggi durevoli ","46","account_type_view","other","TRUE",
"47","47","SVALUTAZIONI ","4","account_type_view","view","TRUE",
"4701","4701","svalutazioni immobilizzazioni immateriali ","47","account_type_view","other","TRUE",
"4702","4702","svalutazioni immobilizzazioni materiali ","47","account_type_view","other","TRUE",
"4706","4706","svalutazione crediti ","47","account_type_view","other","TRUE",
"48","48","ACCANTONAMENTI ","4","account_type_view","view","TRUE",
"481","481","ACCANTONAMENTI PER RISCHI ","48","account_type_view","other","TRUE",
"4814","4814","accantonamento per responsabilità civile ","481","account_type_view","other","TRUE",
"482","482","ALTRI ACCANTONAMENTI ","48","account_type_view","other","TRUE",
"4821","4821","accantonamento per spese future ","482","account_type_view","other","TRUE",
"4823","4823","accantonamento per manutenzioni programmate ","482","account_type_view","other","TRUE",
"49","49","ONERI DIVERSI ","4","account_type_view","view","TRUE",
"4901","4901","oneri fiscali diversi ","49","account_type_view","other","TRUE",
"4903","4903","oneri vari ","49","account_type_view","other","TRUE",
"4905","4905","perdite su crediti ","49","account_type_view","other","TRUE",
"4910","4910","arrotondamenti passivi ","49","account_type_view","other","TRUE",
"4920","4920","minusvalenze ordinarie diverse ","49","account_type_view","other","TRUE",
"4930","4930","sopravvenienze passive ordinarie diverse ","49","account_type_view","other","TRUE",
"4940","4940","insussistenze passive ordinarie diverse ","49","account_type_view","other","TRUE",
"5","5","PROVENTI E ONERI FINANZIARI ",0,"account_type_view","view","TRUE",
"51","51","PROVENTI FINANZIARI ","5","account_type_view","view","TRUE",
"5110","5110","interessi attivi v/clienti ","51","account_type_view","other","TRUE",
"5115","5115","interessi attivi bancari ","51","account_type_view","other","TRUE",
"5116","5116","interessi attivi postali ","51","account_type_view","other","TRUE",
"5140","5140","proventi finanziari diversi ","51","account_type_view","other","TRUE",
"52","52","ONERI FINANZIARI ","5","account_type_view","view","TRUE",
"5201","5201","interessi passivi v/fornitori ","52","account_type_view","other","TRUE",
"5202","5202","interessi passivi bancari ","52","account_type_view","other","TRUE",
"5203","5203","sconti passivi bancari ","52","account_type_view","other","TRUE",
"5210","5210","interessi passivi su mutui ","52","account_type_view","other","TRUE",
"5240","5240","oneri finanziari diversi ","52","account_type_view","other","TRUE",
"7","7","PROVENTI E ONERI STRAORDINARI ",0,"account_type_view","view","TRUE",
"71","71","PROVENTI STRAORDINARI ","7","account_type_view","view","TRUE",
"7101","7101","plusvalenze straordinarie ","71","account_type_view","other","TRUE",
"7102","7102","sopravvenienze attive straordinarie ","71","account_type_view","other","TRUE",
"7103","7103","insussistenze attive straordinarie ","71","account_type_view","other","TRUE",
"72","72","ONERI STRAORDINARI ","7","account_type_view","view","TRUE",
"7201","7201","minusvalenze straordinarie ","72","account_type_view","other","TRUE",
"7202","7202","sopravvenienze passive straordinarie ","72","account_type_view","other","TRUE",
"7203","7203","insussistenze passive straordinarie ","72","account_type_view","other","TRUE",
"7204","7204","imposte esercizi precedenti ","72","account_type_view","other","TRUE",
"81","81","IMPOSTE DELL'ESERCIZIO ",7,"account_type_view","view","TRUE",
"8101","8101","imposte dell'esercizio ","81","account_type_view","other","TRUE",
"91","91","CONTI DI RISULTATO ",7,"account_type_view","view","TRUE",
"9101","9101","conto di risultato economico ","91","account_type_view","other","TRUE",
"cee_0","CEE_0","CEE",,"account_type_view","view","False",
"cee_E","E","CONTO ECONOMICO","cee_0","account_type_view","view","True",
"cee_E_A","E_A","VALORE DELLA PRODUZIONE","cee_E","account_type_view","view","True",
"cee_E_A1","E_A1","Ricavi delle vendite e delle prestazioni","cee_E_A","account_type_view","consolidation","True","3101,3103,3110,3111,3112"
"cee_E_A2","E_A2","Variazione rimanenze prodotti in corso di lavor., semilavorati e finiti","cee_E_A","account_type_view","consolidation","True",
"cee_E_A3","E_A3","Variazione dei lavori in corso su ordinazione","cee_E_A","account_type_view","consolidation","True",
"cee_E_A4","E_A4","Incrementi di immobilizzazioni per lavori interni","cee_E_A","account_type_view","consolidation","True",
"cee_E_A5","E_A5","Altri ricavi e proventi","cee_E_A","account_type_view","consolidation","True","3201,3202,3210,3220,3230,3240"
"cee_E_A51","E_A51","Vari","cee_E_A5","account_type_view","consolidation","True",
"cee_E_A52","E_A52","Contributi in conto esercizio","cee_E_A5","account_type_view","consolidation","True",
"cee_E_B","E_B","COSTI DELLA PRODUZIONE","cee_E","account_type_view","view","True",
"cee_E_B10","E_B10","Ammortamenti e svalutazioni","cee_E_B","account_type_view","view","True",
"cee_E_B10a","E_B10a","Ammortamento delle immobilizzazioni immateriali","cee_E_B10","account_type_view","consolidation","True","4501,4506,4508"
"cee_E_B10b","E_B10b","Ammortamento delle immobilizzazioni materiali","cee_E_B10","account_type_view","consolidation","True","4601,4602,4604,4605,4606,4607,4608"
"cee_E_B10c","E_B10c","Altre svalutazioni delle immobilizzazioni","cee_E_B10","account_type_view","consolidation","True","4701,4702"
"cee_E_B10d","E_B10d","svalutazioni dei crediti compresi nell'attivo circolante e delle disponibilita' liquide","cee_E_B10","account_type_view","consolidation","True","4706"
"cee_E_B11","E_B11","variazioni delle rimanenze di materie prime, sussidiarie, di consumo e merci","cee_E_B","account_type_view","consolidation","True","4121,4122,4131,4132"
"cee_E_B12","E_B12","Accantonamenti per rischi","cee_E_B","account_type_view","consolidation","True","4814"
"cee_E_B13","E_B13","Altri accantonamenti","cee_E_B","account_type_view","consolidation","True","4821,4823"
"cee_E_B14","E_B14","Oneri diversi di gestione","cee_E_B","account_type_view","consolidation","True","4901,4903,4905,4910,4920,4930,4940"
"cee_E_B6","E_B6","Acquisti materie prime, sussidiarie, di consumo e di merci","cee_E_B","account_type_view","consolidation","True","4101,4102,4105,4110,4111,4112"
"cee_E_B7","E_B7","Spese per prestazioni di servizi","cee_E_B","account_type_view","consolidation","True","4201,4202,4203,4204,4205,4206,4207,4208,4209,4210,4211,4212,4213"
"cee_E_B8","E_B8","Spese per godimento di beni di terzi","cee_E_B","account_type_view","consolidation","True","4301,4302"
"cee_E_B9","E_B9","Costi del personale","cee_E_B","account_type_view","view","True",
"cee_E_B9a","E_B9a","Salari, stipendi","cee_E_B9","account_type_view","consolidation","True","4401"
"cee_E_B9b","E_B9b","Oneri sociali","cee_E_B9","account_type_view","consolidation","True","4402"
"cee_E_B9c","E_B9c","Accantonamento al T.F.R.","cee_E_B9","account_type_view","consolidation","True","4403"
"cee_E_B9d","E_B9d","Accantonamento per Trattamento di quiescenza e simili","cee_E_B9","account_type_view","consolidation","True",
"cee_E_B9e","E_B9e","Altri costi del personale","cee_E_B9","account_type_view","consolidation","True","4404"
"cee_E_C","E_C","PROVENTI ED ONERI FINANZIARI","cee_E","account_type_view","view","True",
"cee_E_C15","E_C15","Proventi da partecipazioni","cee_E_C","account_type_view","view","True",
"cee_E_C15a","E_C15a","Proventi da partecipazioni in imprese controllate","cee_E_C15","account_type_view","consolidation","True",
"cee_E_C15b","E_C15b","Proventi da partecipazioni in imprese collegate","cee_E_C15","account_type_view","consolidation","True",
"cee_E_C15c","E_C15c","Proventi da partecipazioni in altre imprese","cee_E_C15","account_type_view","consolidation","True",
"cee_E_C16","E_C16","Altri proventi finanziari","cee_E_C","account_type_view","view","True",
"cee_E_C16a","E_C16a","Da crediti iscritti nelle immobilizzazioni","cee_E_C16","account_type_view","view","True",
"cee_E_C16a1","E_C16a1","Proventi da crediti verso controllate iscritti nelle immobilizzazioni","cee_E_C16a","account_type_view","consolidation","True",
"cee_E_C16a2","E_C16a2","Proventi da crediti verso collgate iscritti nelle immobilizzazioni","cee_E_C16a","account_type_view","consolidation","True",
"cee_E_C16a3","E_C16a3","Proventi da crediti verso controllanti iscritti nelle immobilizzazioni","cee_E_C16a","account_type_view","consolidation","True",
"cee_E_C16b","E_C16b","Proventi da titoli iscritti nelle immobilizzazioni","cee_E_C16","account_type_view","consolidation","True",
"cee_E_C16c","E_C16c","Proventi da titoli iscritti nell'attivo circolante","cee_E_C16","account_type_view","consolidation","True",
"cee_E_C16d","E_C16d","Proventi diversi dai precedenti","cee_E_C16","account_type_view","consolidation","True","5110,5115,5116,5140"
"cee_E_C16d1","E_C16d1","Da imprese Controllate","cee_E_C16d","account_type_view","consolidation","True",
"cee_E_C16d2","E_C16d2","Da imprese Controllanti","cee_E_C16d","account_type_view","consolidation","True",
"cee_E_C16d4","E_C16d4","Altri proventi finanziari","cee_E_C16d","account_type_view","consolidation","True",
"cee_E_C17","E_C17","Interessi e altri oneri finanziari","cee_E_C","account_type_view","consolidation","True","5201,5202,5203,5210,5240"
"cee_E_C17a","E_C17a","Interessi e altri oneri finanziari verso controllate","cee_E_C17","account_type_view","consolidation","True",
"cee_E_C17b","E_C17b","Interessi e altri oneri finanziari verso collegate","cee_E_C17","account_type_view","consolidation","True",
"cee_E_C17-bis","E_C17-bis","Utili e perdite su cambi","cee_E_C","account_type_view","consolidation","True",
"cee_E_C17c","E_C17c","Interessi e altri oneri finanziari verso controllanti","cee_E_C17","account_type_view","consolidation","True",
"cee_E_D","E_D","RETTIFICHE DI VALORE DI ATTIVITA' FINANZIARIE","cee_E","account_type_view","view","True",
"cee_E_D18","E_D18","Rivalutazioni","cee_E_D","account_type_view","view","True",
"cee_E_D18a","E_D18a","Rivalutazione di partecipazioni","cee_E_D18","account_type_view","consolidation","True",
"cee_E_D18b","E_D18b","Rivalutazione di immobilizzazioni finanziarie che non costituiscono partecipazioni","cee_E_D18","account_type_view","consolidation","True",
"cee_E_D18c","E_D18c","Rivalutazione di titoli iscritti all'attivo circolante che non costituiscono partecipazioni","cee_E_D18","account_type_view","consolidation","True",
"cee_E_D19","E_D19","Svalutazioni","cee_E_D","account_type_view","view","True",
"cee_E_D19a","E_D19a","Svalutazioni di partecipazioni","cee_E_D19","account_type_view","consolidation","True",
"cee_E_D19b","E_D19b","Svalutazioni di immobilizzazioni finanziarie che non costituiscono partecipazioni","cee_E_D19","account_type_view","consolidation","True",
"cee_E_D19c","E_D19c","Svalutazioni di titoli iscritti nell'attivo circolante che non costituiscono partecipazioni","cee_E_D19","account_type_view","consolidation","True",
"cee_E_E","E_E","Proventi e oneri straordinari","cee_E","account_type_view","view","True",
"cee_E_E20","E_E20","Proventi","cee_E_E","account_type_view","consolidation","True","7101,7102,7103"
"cee_E_E20a","E_E20a","proventi derivanti da plusvalenze da alienazioni","cee_E_E20","account_type_view","consolidation","True",
"cee_E_E21","E_E21","Oneri","cee_E_E","account_type_view","consolidation","True","7201,7202,7203,7204"
"cee_E_E22","E_E22","imposte sul reddito dell'esercizio, correnti, differite e anticipate","cee_E_E","account_type_view","consolidation","True","8101"
"cee_E_E22a","E_E22a","Oneri derivanti da minusvalenze da alienazioni","cee_E_E21","account_type_view","consolidation","True",
"cee_E_E22b","E_E22b","Oneri derivanti da imposte relative a esercizi precedenti","cee_E_E21","account_type_view","consolidation","True",
"cee_E_E23","E_E23","utile dell'esercizio","cee_E_E","account_type_view","consolidation","True",
"cee_P","P","STATO PATRIMONIALE","cee_0","account_type_view","view","True",
"cee_PA","PA","ATTIVO","cee_P","account_type_view","view","True",
"cee_PA_A","PA_A","CREDITI VERSO SOCI PER VERSAMENTI ANCORA DOVUTI","cee_PA","account_type_view","view","True",
"cee_PA_A1","PA_A1","Crediti verso soci gia' richiamati","cee_PA_A","account_type_view","consolidation","True",
"cee_PA_A2","PA_A2","Crediti verso soci non ancora richiamati","cee_PA_A","account_type_view","consolidation","True",
"cee_PA_B","PA_B","IMMOBILIZZAZIONI","cee_PA","account_type_view","view","True",
"cee_PA_BI","PA_BI","IMMOBILIZZAZIONI IMMATERIALI","cee_PA_B","account_type_view","view","True",
"cee_PA_BI1","PA_BI1","Costi di impianto e ampliamento","cee_PA_BI","account_type_view","consolidation","True","1101,1111"
"cee_PA_BI2","PA_BI2","Costi di ricerca, sviluppo, pubblicita'","cee_PA_BI","account_type_view","consolidation","True",
"cee_PA_BI3","PA_BI3","Diritti di brevetto industriale e di utilizzo di opere dell'ingegno","cee_PA_BI","account_type_view","consolidation","True","1106,1116"
"cee_PA_BI4","PA_BI4","Concessioni, licenze, marchi e diritti simili","cee_PA_BI","account_type_view","consolidation","True",
"cee_PA_BI5","PA_BI5","Avviamento","cee_PA_BI","account_type_view","consolidation","True","1108,1118"
"cee_PA_BI6","PA_BI6","Immobilizzazioni immateriali in corso e acconti","cee_PA_BI","account_type_view","consolidation","True",
"cee_PA_BI7","PA_BI7","Altre immobilizzazioni immateriali","cee_PA_BI","account_type_view","consolidation","True",
"cee_PA_BII","PA_BII","IMMOBILIZZAZIONI MATERIALI","cee_PA_B","account_type_view","view","True",
"cee_PA_BII1","PA_BII1","Terreni e fabbricati","cee_PA_BII","account_type_view","consolidation","True","1201,1211"
"cee_PA_BII2","PA_BII2","Impianti e macchinario","cee_PA_BII","account_type_view","consolidation","True","1202,1212"
"cee_PA_BII3","PA_BII3","Attrezzature industriali e commerciali","cee_PA_BII","account_type_view","consolidation","True","1204,1214"
"cee_PA_BII4","PA_BII4","Altri beni materiali","cee_PA_BII","account_type_view","consolidation","True","1205,1206,1207,1208,1215,1216,1217,1218,1220"
"cee_PA_BII5","PA_BII5","immobilizzazioni in corso e acconti","cee_PA_BII","account_type_view","consolidation","True",
"cee_PA_BIII","PA_BIII","IMMOBILIZZAZIONI FINANZIARIE","cee_PA_B","account_type_view","view","True",
"cee_PA_BIII1","PA_BIII1","Partecipazioni","cee_PA_BIII","account_type_view","consolidation","True",
"cee_PA_BIII1a","PA_BIII1a","Partecipazioni in imprese controllate","cee_PA_BIII1","account_type_view","consolidation","True",
"cee_PA_BIII1b","PA_BIII1b","Partecipazioni in imprese collegate","cee_PA_BIII1","account_type_view","consolidation","True",
"cee_PA_BIII1c","PA_BIII1c","Partecipazioni in imprese controllanti","cee_PA_BIII1","account_type_view","consolidation","True",
"cee_PA_BIII1d","PA_BIII1d","Partecipazioni in altre imprese","cee_PA_BIII1","account_type_view","consolidation","True",
"cee_PA_BIII2","PA_BIII2","Crediti","cee_PA_BIII","account_type_view","view","True",
"cee_PA_BIII2a","PA_BIII2a","Crediti verso imprese controllate","cee_PA_BIII2","account_type_view","consolidation","True",
"cee_PA_BIII2a1","PA_BIII2a1","Crediti verso imprese controllate esigibili entro l'esercizio successivo","cee_PA_BIII2a","account_type_view","consolidation","True",
"cee_PA_BIII2b","PA_BIII2b","Crediti verso imprese collegate","cee_PA_BIII2","account_type_view","consolidation","True",
